#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
588	YPL075W	chrxvi	+	412253	415362	412253	415362	2	412253,413012,	412261,415362,	GCR1
588	YPL073C	chrxvi	-	418498	418984	418498	418984	1	418498,	418984,	YPL073C
588	YPL030W	chrxvi	+	493542	495246	493542	495246	1	493542,	495246,	TRM44
588	YPL064C	chrxvi	-	428710	429616	428710	429616	1	428710,	429616,	CWC27
588	YPL074W	chrxvi	+	415762	418027	415762	418027	1	415762,	418027,	YTA6
588	YPL058C	chrxvi	-	445841	450377	445841	450377	1	445841,	450377,	PDR12
588	YPL034W	chrxvi	+	486711	487209	486711	487209	1	486711,	487209,	YPL034W
588	YPL082C	chrxvi	-	398479	404083	398479	404083	1	398479,	404083,	MOT1
588	YPL051W	chrxvi	+	459962	460559	459962	460559	1	459962,	460559,	ARL3
588	YPL026C	chrxvi	-	500674	502183	500674	502183	1	500674,	502183,	SKS1
588	YPL025C	chrxvi	-	502472	503030	502472	503030	1	502472,	503030,	YPL025C
588	YPL031C	chrxvi	-	492017	493037	492017	493037	2	492017,493020,	492918,493037,	PHO85
588	YPL070W	chrxvi	+	420947	422786	420947	422786	1	420947,	422786,	MUK1
588	YPL022W	chrxvi	+	506696	509999	506696	509999	1	506696,	509999,	RAD1
588	YPL038W	chrxvi	+	480534	481068	480534	481068	1	480534,	481068,	MET31
588	YPL063W	chrxvi	+	429938	431369	429938	431369	1	429938,	431369,	TIM50
588	YPL041C	chrxvi	-	475117	475741	475117	475741	1	475117,	475741,	YPL041C
588	YPL055C	chrxvi	-	453991	454990	453991	454990	1	453991,	454990,	LGE1
588	YPL068C	chrxvi	-	424214	425096	424214	425096	1	424214,	425096,	YPL068C
588	YPL018W	chrxvi	+	517650	518760	517650	518760	1	517650,	518760,	CTF19
588	YPL079W	chrxvi	+	406635	407539	406635	407539	2	406635,407067,	406646,407539,	RPL21B
588	YPL035C	chrxvi	-	486563	486911	486563	486911	1	486563,	486911,	YPL035C
588	YPL021W	chrxvi	+	511100	511664	511100	511664	1	511100,	511664,	ECM23
588	YPL017C	chrxvi	-	518733	520233	518733	520233	1	518733,	520233,	IRC15
588	YPL067C	chrxvi	-	425250	425847	425250	425847	1	425250,	425847,	YPL067C
588	YPL052W	chrxvi	+	458798	459678	458798	459678	2	458798,459006,	459005,459678,	OAZ1
588	YPL069C	chrxvi	-	422884	423892	422884	423892	1	422884,	423892,	BTS1
588	YPL032C	chrxvi	-	488886	491364	488886	491364	1	488886,	491364,	SVL3
588	YPL045W	chrxvi	+	467259	469656	467259	469656	1	467259,	469656,	VPS16
588	YPL050C	chrxvi	-	460778	461966	460778	461966	1	460778,	461966,	MNN9
588	YPL059W	chrxvi	+	444578	445031	444578	445031	1	444578,	445031,	GRX5
588	YPL081W	chrxvi	+	404949	406044	404949	406044	2	404949,405457,	404956,406044,	RPS9A
588	YPL062W	chrxvi	+	431894	432299	431894	432299	1	431894,	432299,	YPL062W
589	YPR041W	chrxvi	+	648703	649921	648703	649921	1	648703,	649921,	TIF5
589	YPR015C	chrxvi	-	590282	591026	590282	591026	1	590282,	591026,	YPR015C
589	YPR025C	chrxvi	-	613376	614558	613376	614558	1	613376,	614558,	CCL1
589	YPR034W	chrxvi	+	639524	640958	639524	640958	1	639524,	640958,	ARP7
589	YPL010W	chrxvi	+	535017	535587	535017	535587	1	535017,	535587,	RET3
589	YPR002W	chrxvi	+	558384	559935	558384	559935	1	558384,	559935,	PDH1
589	YPL006W	chrxvi	+	544630	548143	544630	548143	1	544630,	548143,	NCR1
589	YPR032W	chrxvi	+	634122	637224	634122	637224	1	634122,	637224,	SRO7
589	YPR011C	chrxvi	-	583061	584042	583061	584042	1	583061,	584042,	YPR011C
589	YPR010C-A	chrxvi	-	582372	582734	582372	582734	2	582372,582701,	582558,582734,	YPR010C-A
589	YPR006C	chrxvi	-	567268	568996	567268	568996	1	567268,	568996,	ICL2
589	YPL002C	chrxvi	-	553626	554328	553626	554328	1	553626,	554328,	SNF8
589	YPR020W	chrxvi	+	599869	600217	599869	600217	1	599869,	600217,	ATP20
589	YPR036W	chrxvi	+	643835	645272	643835	645272	1	643835,	645272,	VMA13
589	YPR016C	chrxvi	-	592331	593069	592331	593069	1	592331,	593069,	TIF6
589	YPR038W	chrxvi	+	646835	647195	646835	647195	1	646835,	647195,	IRC16
589	YPL009C	chrxvi	-	535819	538936	535819	538936	1	535819,	538936,	RQC2
589	YPL015C	chrxvi	-	525809	526883	525809	526883	1	525809,	526883,	HST2
589	YPR001W	chrxvi	+	556376	557837	556376	557837	1	556376,	557837,	CIT3
589	YPR023C	chrxvi	-	608825	610031	608825	610031	1	608825,	610031,	EAF3
589	YPR033C	chrxvi	-	637378	639019	637378	639019	1	637378,	639019,	HTS1
589	YPR040W	chrxvi	+	647304	648375	647304	648375	1	647304,	648375,	TIP41
589	YPR012W	chrxvi	+	584308	584563	584308	584563	1	584308,	584563,	YPR012W
589	YPR024W	chrxvi	+	610480	612724	610480	612724	1	610480,	612724,	YME1
589	YPR013C	chrxvi	-	584631	585585	584631	585585	1	584631,	585585,	CMR3
589	YPR005C	chrxvi	-	565786	566671	565786	566671	1	565786,	566671,	HAL1
589	YPL011C	chrxvi	-	533641	534703	533641	534703	1	533641,	534703,	TAF3
589	YPL005W	chrxvi	+	548485	550306	548485	550306	1	548485,	550306,	AEP3
589	YPR017C	chrxvi	-	593485	593917	593485	593917	1	593485,	593917,	DSS4
589	YPR027C	chrxvi	-	620424	621258	620424	621258	1	620424,	621258,	YPR027C
589	YPR037C	chrxvi	-	646447	647038	646447	647038	1	646447,	647038,	ERV2
589	YPR002C-A	chrxvi	-	560568	560766	560568	560766	1	560568,	560766,	YPR002C-A
589	YPR039W	chrxvi	+	647011	647347	647011	647347	1	647011,	647347,	YPR039W
589	YPL008W	chrxvi	+	539384	541970	539384	541970	1	539384,	541970,	CHL1
589	YPR009W	chrxvi	+	576551	577358	576551	577358	1	576551,	577358,	SUT2
589	YPL001W	chrxvi	+	554604	555729	554604	555729	1	554604,	555729,	HAT1
589	YPR030W	chrxvi	+	627879	631245	627879	631245	1	627879,	631245,	CSR2
589	YPR043W	chrxvi	+	654165	654847	654165	654847	2	654165,654570,	654167,654847,	RPL43A
589	YPR029C	chrxvi	-	624468	626967	624468	626967	1	624468,	626967,	APL4
589	YPL012W	chrxvi	+	529722	533409	529722	533409	1	529722,	533409,	RRP12
589	YPR004C	chrxvi	-	564006	565041	564006	565041	1	564006,	565041,	AIM45
589	YPL004C	chrxvi	-	550631	551657	550631	551657	1	550631,	551657,	LSP1
589	YPR022C	chrxvi	-	603910	607312	603910	607312	1	603910,	607312,	YPR022C
589	YPR018W	chrxvi	+	594475	596296	594475	596296	1	594475,	596296,	RLF2
589	YPR008W	chrxvi	+	573017	575102	573017	575102	1	573017,	575102,	HAA1
589	YPR031W	chrxvi	+	631514	633761	631514	633761	1	631514,	633761,	NTO1
589	YPR026W	chrxvi	+	615378	619014	615378	619014	1	615378,	619014,	ATH1
589	YPR014C	chrxvi	-	587188	587518	587188	587518	1	587188,	587518,	YPR014C
589	YPR003C	chrxvi	-	561503	563768	561503	563768	1	561503,	563768,	YPR003C
589	YPL007C	chrxvi	-	542081	543848	542081	543848	1	542081,	543848,	TFC8
589	YPR016W-A	chrxvi	+	593095	593356	593095	593356	1	593095,	593356,	YPR016W-A
589	YPR035W	chrxvi	+	642207	643320	642207	643320	1	642207,	643320,	GLN1
589	YPR021C	chrxvi	-	600648	603357	600648	603357	1	600648,	603357,	AGC1
589	YPR019W	chrxvi	+	596749	599551	596749	599551	1	596749,	599551,	MCM4
589	YPR042C	chrxvi	-	650434	653662	650434	653662	1	650434,	653662,	PUF2
589	YPR044C	chrxvi	-	654523	654877	654523	654877	1	654523,	654877,	OPI11
589	YPR010C	chrxvi	-	577584	581196	577584	581196	1	577584,	581196,	RPA135
589	YPR036W-A	chrxvi	+	645949	646153	645949	646153	1	645949,	646153,	SPO24
589	YPL014W	chrxvi	+	527546	528692	527546	528692	1	527546,	528692,	YPL014W
589	YPR028W	chrxvi	+	623526	624202	623526	624202	2	623526,623710,	623577,624202,	YOP1
589	YPL003W	chrxvi	+	552019	553408	552019	553408	1	552019,	553408,	ULA1
589	YPR007C	chrxvi	-	569335	571378	569335	571378	1	569335,	571378,	REC8
589	YPL013C	chrxvi	-	528984	529350	528984	529350	1	528984,	529350,	MRPS16
590	YPR084W	chrxvi	+	706971	708342	706971	708342	1	706971,	708342,	YPR084W
590	YPR052C	chrxvi	-	665692	665974	665692	665974	1	665692,	665974,	NHP6A
590	YPR048W	chrxvi	+	659181	661053	659181	661053	1	659181,	661053,	TAH18
590	YPR109W	chrxvi	+	744688	745573	744688	745573	1	744688,	745573,	YPR109W
590	YPR121W	chrxvi	+	778582	780301	778582	780301	1	778582,	780301,	THI22
590	YPR094W	chrxvi	+	720636	720960	720636	720960	1	720636,	720960,	RDS3
590	YPR055W	chrxvi	+	667675	670873	667675	670873	1	667675,	670873,	SEC8
590	YPR104C	chrxvi	-	733622	736433	733622	736433	1	733622,	736433,	FHL1
590	YPR063C	chrxvi	-	677811	678320	677811	678320	2	677811,678279,	678193,678320,	YPR063C
590	YPR073C	chrxvi	-	691932	692418	691932	692418	1	691932,	692418,	LTP1
590	YPR119W	chrxvi	+	771652	773128	771652	773128	1	771652,	773128,	CLB2
590	YPR116W	chrxvi	+	758647	759481	758647	759481	1	758647,	759481,	RRG8
590	YPR070W	chrxvi	+	685897	687598	685897	687598	1	685897,	687598,	MED1
590	YPR068C	chrxvi	-	682940	684353	682940	684353	1	682940,	684353,	HOS1
590	YPR083W	chrxvi	+	704853	706593	704853	706593	1	704853,	706593,	MDM36
590	YPR113W	chrxvi	+	752256	752919	752256	752919	1	752256,	752919,	PIS1
590	YPR056W	chrxvi	+	671125	672142	671125	672142	1	671125,	672142,	TFB4
590	YPR066W	chrxvi	+	681212	682112	681212	682112	1	681212,	682112,	UBA3
590	YPR101W	chrxvi	+	730491	731019	730491	731019	1	730491,	731019,	SNT309
590	YPR115W	chrxvi	+	754876	758128	754876	758128	1	754876,	758128,	RGC1
590	YPR058W	chrxvi	+	673750	674674	673750	674674	1	673750,	674674,	YMC1
590	YPR120C	chrxvi	-	773874	775182	773874	775182	1	773874,	775182,	CLB5
590	YPR062W	chrxvi	+	677164	677641	677164	677641	1	677164,	677641,	FCY1
590	YPR105C	chrxvi	-	736983	739569	736983	739569	1	736983,	739569,	COG4
590	YPR087W	chrxvi	+	711353	711674	711353	711674	1	711353,	711674,	VPS69
590	YPR053C	chrxvi	-	665787	666243	665787	666243	1	665787,	666243,	YPR053C
590	YPR118W	chrxvi	+	767751	768987	767751	768987	1	767751,	768987,	MRI1
590	YPR074W-A	chrxvi	+	695017	695188	695017	695188	1	695017,	695188,	YPR074W-A
590	YPR095C	chrxvi	-	721036	724717	721036	724717	1	721036,	724717,	SYT1
590	YPR089W	chrxvi	+	713274	715941	713274	715941	1	713274,	715941,	YPR089W
590	YPR075C	chrxvi	-	695736	696819	695736	696819	1	695736,	696819,	OPY2
590	YPR082C	chrxvi	-	704224	704656	704224	704656	1	704224,	704656,	DIB1
590	YPR098C	chrxvi	-	728946	729528	728946	729528	2	728946,729481,	729385,729528,	YPR098C
590	YPR074C	chrxvi	-	692795	694838	692795	694838	1	692795,	694838,	TKL1
590	YPR100W	chrxvi	+	729790	730213	729790	730213	1	729790,	730213,	MRPL51
590	YPR047W	chrxvi	+	657528	658938	657528	658938	1	657528,	658938,	MSF1
590	YPR096C	chrxvi	-	724841	725144	724841	725144	1	724841,	725144,	YPR096C
590	YPR112C	chrxvi	-	749255	751919	749255	751919	1	749255,	751919,	MRD1
590	YPR102C	chrxvi	-	731223	731748	731223	731748	1	731223,	731748,	RPL11A
590	YPR078C	chrxvi	-	697146	698265	697146	698265	1	697146,	698265,	YPR078C
590	YPR091C	chrxvi	-	716155	718468	716155	718468	1	716155,	718468,	NVJ2
590	YPR065W	chrxvi	+	679692	680799	679692	680799	1	679692,	680799,	ROX1
590	YPR071W	chrxvi	+	688171	688807	688171	688807	1	688171,	688807,	YPR071W
590	YPR050C	chrxvi	-	664952	665366	664952	665366	1	664952,	665366,	YPR050C
590	YPR086W	chrxvi	+	710100	711138	710100	711138	1	710100,	711138,	SUA7
590	YPR111W	chrxvi	+	747305	749000	747305	749000	1	747305,	749000,	DBF20
590	YPR088C	chrxvi	-	711402	713028	711402	713028	1	711402,	713028,	SRP54
590	YPR092W	chrxvi	+	718378	718684	718378	718684	1	718378,	718684,	YPR092W
590	YPR076W	chrxvi	+	696475	696850	696475	696850	1	696475,	696850,	YPR076W
590	YPR081C	chrxvi	-	702113	703970	702113	703970	1	702113,	703970,	GRS2
590	YPR059C	chrxvi	-	674313	674700	674313	674700	1	674313,	674700,	YPR059C
590	YPR061C	chrxvi	-	675976	676882	675976	676882	1	675976,	676882,	JID1
590	YPR108W	chrxvi	+	742453	743743	742453	743743	1	742453,	743743,	RPN7
590	YPR057W	chrxvi	+	672470	673496	672470	673496	1	672470,	673496,	BRR1
590	YPR079W	chrxvi	+	698868	700014	698868	700014	1	698868,	700014,	MRL1
590	YPR072W	chrxvi	+	690106	691789	690106	691789	1	690106,	691789,	NOT5
590	YPR122W	chrxvi	+	782044	785671	782044	785671	1	782044,	785671,	AXL1
590	YPR114W	chrxvi	+	753300	754248	753300	754248	1	753300,	754248,	YPR114W
590	YPR064W	chrxvi	+	678950	679370	678950	679370	1	678950,	679370,	YPR064W
590	YPR046W	chrxvi	+	656798	657344	656798	657344	1	656798,	657344,	MCM16
590	YPR054W	chrxvi	+	666279	667446	666279	667446	1	666279,	667446,	SMK1
590	YPR085C	chrxvi	-	708496	709828	708496	709828	1	708496,	709828,	ASA1
590	YPR049C	chrxvi	-	661136	664673	661136	664673	1	661136,	664673,	ATG11
590	YPR099C	chrxvi	-	729756	730113	729756	730113	1	729756,	730113,	YPR099C
590	YPR097W	chrxvi	+	725393	728615	725393	728615	1	725393,	728615,	YPR097W
590	YPR103W	chrxvi	+	732348	733212	732348	733212	1	732348,	733212,	PRE2
590	YPR106W	chrxvi	+	740060	741392	740060	741392	1	740060,	741392,	ISR1
590	YPR080W	chrxvi	+	700593	701970	700593	701970	1	700593,	701970,	TEF1
590	YPR069C	chrxvi	-	684555	685437	684555	685437	1	684555,	685437,	SPE3
590	YPR051W	chrxvi	+	664959	665490	664959	665490	1	664959,	665490,	MAK3
590	YPR108W-A	chrxvi	+	744174	744387	744174	744387	1	744174,	744387,	YPR108W-A
590	YPR060C	chrxvi	-	674860	675631	674860	675631	1	674860,	675631,	ARO7
590	YPR110C	chrxvi	-	745827	746835	745827	746835	1	745827,	746835,	RPC40
590	YPR117W	chrxvi	+	760024	767494	760024	767494	1	760024,	767494,	YPR117W
590	YPR093C	chrxvi	-	719557	720424	719557	720424	1	719557,	720424,	ASR1
590	YPR107C	chrxvi	-	741437	742064	741437	742064	1	741437,	742064,	YTH1
590	YPR077C	chrxvi	-	697130	697502	697130	697502	1	697130,	697502,	YPR077C
590	YPR067W	chrxvi	+	682219	682777	682219	682777	1	682219,	682777,	ISA2
591	YPR145W	chrxvi	+	822619	824338	822619	824338	1	822619,	824338,	ASN1
591	YPR186C	chrxvi	-	909732	911022	909732	911022	1	909732,	911022,	PZF1
591	YPR128C	chrxvi	-	791217	792204	791217	792204	1	791217,	792204,	ANT1
591	YPR151C	chrxvi	-	831054	831675	831054	831675	1	831054,	831675,	SUE1
591	YPR173C	chrxvi	-	886523	887837	886523	887837	1	886523,	887837,	VPS4
591	YPR160W	chrxvi	+	861305	864014	861305	864014	1	861305,	864014,	GPH1
591	YPR145C-A	chrxvi	-	824689	824926	824689	824926	1	824689,	824926,	YPR145C-A
591	YPR183W	chrxvi	+	900754	901558	900754	901558	1	900754,	901558,	DPM1
591	YPR146C	chrxvi	-	825346	825676	825346	825676	1	825346,	825676,	YPR146C
591	YPR134W	chrxvi	+	798050	798857	798050	798857	1	798050,	798857,	MSS18
591	YPR176C	chrxvi	-	891100	892078	891100	892078	1	891100,	892078,	BET2
591	YPR164W	chrxvi	+	870702	874926	870702	874926	1	870702,	874926,	MMS1
591	YPR130C	chrxvi	-	793373	793781	793373	793781	1	793373,	793781,	YPR130C
591	YPR179C	chrxvi	-	893796	895764	893796	895764	1	893796,	895764,	HDA3
591	YPR189W	chrxvi	+	912663	916962	912663	916962	1	912663,	916962,	SKI3
591	YPR131C	chrxvi	-	793910	794498	793910	794498	1	793910,	794498,	NAT3
591	YPR171W	chrxvi	+	883827	885558	883827	885558	1	883827,	885558,	BSP1
591	YPR187W	chrxvi	+	911256	911800	911256	911800	2	911256,911352,	911276,911800,	RPO26
591	YPR133C	chrxvi	-	795977	797210	795977	797210	1	795977,	797210,	SPN1
591	YPR133W-A	chrxvi	+	797556	797709	797556	797709	1	797556,	797709,	TOM5
591	YPR149W	chrxvi	+	829917	830439	829917	830439	1	829917,	830439,	NCE102
591	YPR142C	chrxvi	-	818129	818693	818129	818693	1	818129,	818693,	YPR142C
591	YPR154W	chrxvi	+	834564	835212	834564	835212	1	834564,	835212,	PIN3
591	YPR138C	chrxvi	-	810983	812453	810983	812453	1	810983,	812453,	MEP3
591	YPR175W	chrxvi	+	888973	891043	888973	891043	1	888973,	891043,	DPB2
591	YPR137W	chrxvi	+	802358	804080	802358	804080	1	802358,	804080,	RRP9
591	YPR180W	chrxvi	+	895960	897004	895960	897004	1	895960,	897004,	AOS1
591	YPR178W	chrxvi	+	892331	893729	892331	893729	1	892331,	893729,	PRP4
591	YPR158C-D	chrxvi	-	850988	856257	850988	856257	2	850988,854952,	854951,856257,	YPR158C-D_CDS
591	YPR158C-C	chrxvi	-	854934	856257	854934	856257	1	854934,	856257,	YPR158C-C_CDS
591	YPR147C	chrxvi	-	825644	826559	825644	826559	1	825644,	826559,	YPR147C
591	YPR157W	chrxvi	+	841265	842669	841265	842669	1	841265,	842669,	TDA6
591	YPR137C-B	chrxvi	-	805000	810269	805000	810269	2	805000,808964,	808963,810269,	YPR137C-B_CDS
591	YPR137C-A	chrxvi	-	808946	810269	808946	810269	1	808946,	810269,	YPR137C-A_CDS
591	YPR161C	chrxvi	-	864448	866422	864448	866422	1	864448,	866422,	SGV1
591	YPR159W	chrxvi	+	857582	859745	857582	859745	1	857582,	859745,	KRE6
591	YPR129W	chrxvi	+	792686	793736	792686	793736	1	792686,	793736,	SCD6
591	YPR170W-B	chrxvi	+	883238	883595	883238	883595	2	883238,883486,	883387,883595,	YPR170W-B
591	YPR170W-A	chrxvi	+	883377	883563	883377	883563	1	883377,	883563,	YPR170W-A
591	YPR139C	chrxvi	-	813155	814058	813155	814058	1	813155,	814058,	LOA1
591	YPR170C	chrxvi	-	882982	883318	882982	883318	1	882982,	883318,	YPR170C
591	YPR158W-A	chrxvi	+	844708	846031	844708	846031	1	844708,	846031,	YPR158W-A_CDS
591	YPR158W-B	chrxvi	+	844708	849980	844708	849980	2	844708,846014,	846013,849980,	YPR158W-B_CDS
591	YPR143W	chrxvi	+	818322	819075	818322	819075	1	818322,	819075,	RRP15
591	YPR153W	chrxvi	+	833688	834245	833688	834245	2	833688,833827,	833693,834245,	YPR153W
591	YPR159C-A	chrxvi	-	860313	860415	860313	860415	1	860313,	860415,	YPR159C-A
591	YPR169W	chrxvi	+	878689	880168	878689	880168	1	878689,	880168,	JIP5
591	YPR165W	chrxvi	+	875367	875997	875367	875997	1	875367,	875997,	RHO1
591	YPR150W	chrxvi	+	830998	831520	830998	831520	1	830998,	831520,	YPR150W
591	YPR125W	chrxvi	+	787960	789325	787960	789325	1	787960,	789325,	YLH47
591	YPR162C	chrxvi	-	866714	868304	866714	868304	1	866714,	868304,	ORC4
591	YPR181C	chrxvi	-	897360	899667	897360	899667	1	897360,	899667,	SEC23
591	YPR169W-A	chrxvi	+	883238	883457	883238	883457	1	883238,	883457,	YPR169W-A
591	YPR188C	chrxvi	-	911987	912479	911987	912479	1	911987,	912479,	MLC2
591	YPR132W	chrxvi	+	794964	795767	794964	795767	2	794964,795394,	795029,795767,	RPS23B
591	YPR166C	chrxvi	-	876281	876629	876281	876629	1	876281,	876629,	MRP2
591	YPR126C	chrxvi	-	789076	789385	789076	789385	1	789076,	789385,	YPR126C
591	YPR144C	chrxvi	-	819764	821423	819764	821423	1	819764,	821423,	NOC4
591	YPR174C	chrxvi	-	888042	888708	888042	888708	1	888042,	888708,	YPR174C
591	YPR185W	chrxvi	+	907217	909434	907217	909434	1	907217,	909434,	ATG13
591	YPR135W	chrxvi	+	799233	802017	799233	802017	1	799233,	802017,	CTF4
591	YPR156C	chrxvi	-	837908	839777	837908	839777	1	837908,	839777,	TPO3
591	YPR136C	chrxvi	-	802324	802837	802324	802837	1	802324,	802837,	YPR136C
591	YPR140W	chrxvi	+	814390	815536	814390	815536	1	814390,	815536,	TAZ1
591	YPR163C	chrxvi	-	868644	869955	868644	869955	1	868644,	869955,	TIF3
591	YPR160W-A	chrxvi	+	861933	862014	861933	862014	1	861933,	862014,	YPR160W-A
591	YPR160C-A	chrxvi	-	862576	862861	862576	862861	1	862576,	862861,	YPR160C-A
591	YPR167C	chrxvi	-	876846	877632	876846	877632	1	876846,	877632,	MET16
591	YPR158W	chrxvi	+	843261	844020	843261	844020	1	843261,	844020,	CUR1
591	YPR152C	chrxvi	-	832060	833458	832060	833458	1	832060,	833458,	URN1
591	YPR168W	chrxvi	+	878075	878549	878075	878549	1	878075,	878549,	NUT2
591	YPR184W	chrxvi	+	902043	906654	902043	906654	1	902043,	906654,	GDB1
591	YPR177C	chrxvi	-	892312	892684	892312	892684	1	892312,	892684,	YPR177C
591	YPR182W	chrxvi	+	900193	900454	900193	900454	1	900193,	900454,	SMX3
591	YPR148C	chrxvi	-	826832	828140	826832	828140	1	826832,	828140,	YPR148C
591	YPR155C	chrxvi	-	835562	837413	835562	837413	1	835562,	837413,	NCA2
591	YPR141C	chrxvi	-	815733	817923	815733	817923	1	815733,	817923,	KAR3
591	YPR172W	chrxvi	+	885795	886398	885795	886398	1	885795,	886398,	YPR172W
591	YPR127W	chrxvi	+	790082	791120	790082	791120	1	790082,	791120,	YPR127W
592	YPR203W	chrxvi	+	943879	944188	943879	944188	1	943879,	944188,	YPR203W
592	YPR202W	chrxvi	+	943031	943896	943031	943896	2	943031,943198,	943050,943896,	YPR202W
592	YPR193C	chrxvi	-	922908	923379	922908	923379	1	922908,	923379,	HPA2
592	YPR194C	chrxvi	-	924303	926937	924303	926937	1	924303,	926937,	OPT2
592	YPR197C	chrxvi	-	933897	934461	933897	934461	1	933897,	934461,	YPR197C
592	YPR200C	chrxvi	-	939278	939671	939278	939671	1	939278,	939671,	ARR2
592	YPR198W	chrxvi	+	934033	935665	934033	935665	1	934033,	935665,	SGE1
592	YPR201W	chrxvi	+	939921	941136	939921	941136	1	939921,	941136,	ARR3
592	YPR192W	chrxvi	+	921859	922777	921859	922777	1	921859,	922777,	AQY1
592	YPR196W	chrxvi	+	931375	932788	931375	932788	1	931375,	932788,	YPR196W
592	YPR204C-A	chrxvi	-	946855	947338	946855	947338	1	946855,	947338,	YPR204C-A
592	YPR191W	chrxvi	+	919380	920487	919380	920487	1	919380,	920487,	QCR2
592	YPR199C	chrxvi	-	938147	939032	938147	939032	1	938147,	939032,	ARR1
592	YPR204W	chrxvi	+	944602	947701	944602	947701	1	944602,	947701,	YPR204W
592	YPR195C	chrxvi	-	927964	928294	927964	928294	1	927964,	928294,	YPR195C
73	YHR013C	chrviii	-	130729	131446	130729	131446	1	130729,	131446,	ARD1
73	YHR147C	chrviii	-	392638	393283	392638	393283	1	392638,	393283,	MRPL6
585	YHL022C	chrviii	-	62960	64157	62960	64157	1	62960,	64157,	SPO11
585	YHL030W	chrviii	+	40083	45690	40083	45690	1	40083,	45690,	ECM29
585	YHL015W	chrviii	+	75411	75777	75411	75777	1	75411,	75777,	RPS20
585	YHL039W	chrviii	+	21782	23540	21782	23540	1	21782,	23540,	EFM1
585	YHL042W	chrviii	+	15666	16119	15666	16119	1	15666,	16119,	YHL042W
585	YHR007C	chrviii	-	120090	121683	120090	121683	1	120090,	121683,	ERG11
585	YHL013C	chrviii	-	77429	78353	77429	78353	1	77429,	78353,	OTU2
585	YHL015W-A	chrviii	+	74698	74782	74698	74782	1	74698,	74782,	YHL015W-A
585	YHL033C	chrviii	-	35254	36025	35254	36025	1	35254,	36025,	RPL8A
585	YHL044W	chrviii	+	13564	14272	13564	14272	1	13564,	14272,	YHL044W
585	YHL023C	chrviii	-	59122	62563	59122	62563	1	59122,	62563,	NPR3
585	YHR004C	chrviii	-	111753	113094	111753	113094	1	111753,	113094,	NEM1
585	YHL050W-A	chrviii	+	810	1293	810	1293	1	810,	1293,	YHL050W-A
585	YHL002W	chrviii	+	102611	103970	102611	103970	1	102611,	103970,	HSE1
585	YHL043W	chrviii	+	14900	15413	14900	15413	1	14900,	15413,	ECM34
585	YHL038C	chrviii	-	23616	25509	23616	25509	1	23616,	25509,	CBP2
585	YHL014C	chrviii	-	76096	77314	76096	77314	1	76096,	77314,	YLF2
